line,bus_from,bus_to,angle_max_deg,angle_min_deg,b_pu,g_pu,r_pu,rating_MVA,transformer,x_pu
4556,8106,8081,60.00014031,-60.00014031,0.029326557,0,0.000627183,1742,FALSE,0.008539594
4557,4710,4711,60.00014031,-60.00014031,0.002864995,0,0.009764034,118,FALSE,0.026213294
4558,7659,7904,60.00014031,-60.00014031,0.070255341,0,0.001615242,834,FALSE,0.020611739
4559,8863,7659,60.00014031,-60.00014031,0.015593774,0,0.000727811,1571.2,FALSE,0.007856339
4559,8863,7659,60.00014031,-60.00014031,0.015593774,0,0.000727811,1571.2,FALSE,0.007856339
4560,8498,8720,60.00014031,-60.00014031,0.020589447,0,0.033182483,185,FALSE,0.169593451
4561,8864,7771,60.00014031,-60.00014031,0.268187632,0,0.000191338,2354,FALSE,0.003719979
4562,1834,7659,60.00014031,-60.00014031,0.028107933,0,0.000616841,1045.2,FALSE,0.008608831
4563,1027,7919,60.00014031,-60.00014031,0.167542554,0,0.013401579,366,FALSE,0.090656284
4564,1027,6653,60.00014031,-60.00014031,0.020485672,0,0.001715961,366,FALSE,0.01203242
4565,6653,7919,60.00014031,-60.00014031,0.102245247,0,0.002276345,834,FALSE,0.028244966
4566,8403,7898,60.00014031,-60.00014031,0.014837816,0,7.67E-06,2811,FALSE,0.000182421
4567,7898,4712,60.00014031,-60.00014031,0.66634914,0,0.000805645,1725,FALSE,0.010423693
4568,4713,8630,60.00014031,-60.00014031,0.147027047,0,0.00346602,834,FALSE,0.045342053
4569,8630,8315,60.00014031,-60.00014031,0.009373649,0,0.000348763,636.9,FALSE,0.004888931
4570,1628,2247,60.00014031,-60.00014031,0.000333599,0,0.01154245,57,FALSE,0.026797159
4571,8418,8167,60.00014031,-60.00014031,0.020139656,0,0.069514985,118,FALSE,0.189394656
4572,7912,7905,60.00014031,-60.00014031,0.000908559,0,0.005342681,616,FALSE,0.054893412
4573,8761,4714,60.00014031,-60.00014031,0.078549304,0,0.004812325,834,FALSE,0.041250958
4574,8864,6493,60.00014031,-60.00014031,2.17654737,0,0.002474183,1725,FALSE,0.031229492
4575,6493,8031,60.00014031,-60.00014031,0.369449879,0,0.000447578,1725,FALSE,0.005786232
4576,8864,4715,60.00014031,-60.00014031,2.96761031,0,0.003159463,1725,FALSE,0.038438758
4577,6660,4716,60.00014031,-60.00014031,3.11963E-05,0,6.62237E-05,159,FALSE,0.000273419
4578,8404,6660,60.00014031,-60.00014031,0.013644256,0,0.028944419,159,FALSE,0.119537752
4579,8072,4723,60.00014031,-60.00014031,0.009522864,0,0.011691509,219,FALSE,0.075316294
4580,4723,4736,60.00014031,-60.00014031,0.004653637,0,0.005613412,219,FALSE,0.035554184
4581,4736,8192,60.00014031,-60.00014031,0.030727876,0,0.038199544,219,FALSE,0.250101849
4582,4717,4718,60.00014031,-60.00014031,0.093036958,0,0.003887689,528,FALSE,0.045972454
4583,4718,8157,60.00014031,-60.00014031,0.009506748,0,0.000796387,366,FALSE,0.005584129
4584,4717,8865,60.00014031,-60.00014031,0.000768008,0,4.71156E-05,417,FALSE,0.000403651
4585,8157,4717,60.00014031,-60.00014031,0.127451637,0,0.004893471,635,FALSE,0.040808182
4586,305,8157,60.00014031,-60.00014031,0.085655323,0,0.003661283,897.6,FALSE,0.044239969
4586,305,8157,60.00014031,-60.00014031,0.085655323,0,0.003661283,1108.8,FALSE,0.044239969
4586,305,8157,60.00014031,-60.00014031,0.085655323,0,0.003661283,739.2,FALSE,0.044239969
4587,305,8157,60.00014031,-60.00014031,0.081977363,0,0.004841425,739.5,FALSE,0.046098997
4587,305,8157,60.00014031,-60.00014031,0.081977363,0,0.004841425,913.5,FALSE,0.046098997
4587,305,8157,60.00014031,-60.00014031,0.081977363,0,0.004841425,609,FALSE,0.046098997
4588,305,8157,60.00014031,-60.00014031,0.107819419,0,0.004142251,1079.5,FALSE,0.034534874
4588,305,8157,60.00014031,-60.00014031,0.107819419,0,0.004142251,1333.5,FALSE,0.034534874
4588,305,8157,60.00014031,-60.00014031,0.107819419,0,0.004142251,889,FALSE,0.034534874
4589,305,220,60.00014031,-60.00014031,0.001952223,0,0.000113319,870,FALSE,0.001058917
4590,8157,7623,60.00014031,-60.00014031,0.144393401,0,0.011568748,366,FALSE,0.078205684
4591,7623,6477,60.00014031,-60.00014031,0.009365171,0,0.000784528,366,FALSE,0.005500971
4592,6477,8157,60.00014031,-60.00014031,0.135317652,0,0.005882063,528,FALSE,0.0724806
4593,7623,1644,60.00014031,-60.00014031,0.249207898,0,0.013963421,435,FALSE,0.128448209
4593,7623,1644,60.00014031,-60.00014031,0.249207898,0,0.013963421,435,FALSE,0.128448209
4594,7623,1644,60.00014031,-60.00014031,0.20641767,0,0.017113112,366,FALSE,0.120504678
4594,7623,1644,60.00014031,-60.00014031,0.20641767,0,0.017113112,366,FALSE,0.120504678
4595,1644,4737,60.00014031,-60.00014031,0.017869904,0,0.001469541,366,FALSE,0.010122852
4596,1632,4737,60.00014031,-60.00014031,0.002553717,0,0.000160114,417,FALSE,0.001400916
4596,1632,4737,60.00014031,-60.00014031,0.002553717,0,0.000160114,417,FALSE,0.001400916
4597,1644,1636,60.00014031,-60.00014031,0.018454308,0,0.001156971,417,FALSE,0.010123185
4598,7625,1644,60.00014031,-60.00014031,0.238134526,0,0.008873664,635,FALSE,0.07237195
4598,7625,1644,60.00014031,-60.00014031,0.238134526,0,0.008873664,635,FALSE,0.07237195
4599,7625,1644,60.00014031,-60.00014031,0.232263384,0,0.008872972,635,FALSE,0.074145785
4599,7625,1644,60.00014031,-60.00014031,0.232263384,0,0.008872972,635,FALSE,0.074145785
4600,7625,8865,60.00014031,-60.00014031,0.126163001,0,0.004590584,635,FALSE,0.036309409
4600,7625,8865,60.00014031,-60.00014031,0.126163001,0,0.004590584,635,FALSE,0.036309409
4601,7625,8865,60.00014031,-60.00014031,0.126132017,0,0.004589461,635,FALSE,0.036300512
4601,7625,8865,60.00014031,-60.00014031,0.126132017,0,0.004589461,635,FALSE,0.036300512
4602,8864,8762,60.00014031,-60.00014031,0.829732025,0,0.000447871,3935.4,FALSE,0.011183134
4602,8864,8762,60.00014031,-60.00014031,0.829732025,0,0.000447871,3935.4,FALSE,0.011183134
4603,8864,8762,60.00014031,-60.00014031,0.830242701,0,0.000448144,3935.4,FALSE,0.011189985
4603,8864,8762,60.00014031,-60.00014031,0.830242701,0,0.000448144,3935.4,FALSE,0.011189985
4604,7981,7868,60.00014031,-60.00014031,0.010226562,0,0.000477362,1767.6,FALSE,0.005152628
4604,7981,7868,60.00014031,-60.00014031,0.010226562,0,0.000477362,2356.8,FALSE,0.005152628
4605,7981,7868,60.00014031,-60.00014031,0.009649523,0,0.000776704,1317.6,FALSE,0.005240647
4605,7981,7868,60.00014031,-60.00014031,0.009649523,0,0.000776704,1756.8,FALSE,0.005240647
4606,7712,8025,60.00014031,-60.00014031,0.000937435,0,0.001535953,185,FALSE,0.007961867
4607,5511,6754,60.00014031,-60.00014031,0.011735164,0,0.007595449,317,FALSE,0.086865143
4608,5510,5511,60.00014031,-60.00014031,0.000559851,0,0.000698216,219,FALSE,0.004565398
4609,8025,4853,60.00014031,-60.00014031,0.002490435,0,0.005208849,174.9,FALSE,0.021196207
4610,4853,5510,60.00014031,-60.00014031,0.009369469,0,0.008234667,287.1,FALSE,0.072970067
4611,6755,796,60.00014031,-60.00014031,0.000532568,0,0.001637123,128,FALSE,0.004902474
4612,6754,5516,60.00014031,-60.00014031,0.000791285,0,0.000672326,261,FALSE,0.005766042
4613,5523,5515,60.00014031,-60.00014031,0.001181814,0,0.001451376,219,FALSE,0.009348587
4614,5517,4855,60.00014031,-60.00014031,0.001514693,0,0.001827198,219,FALSE,0.011572802
4615,5516,5523,60.00014031,-60.00014031,0.000523725,0,0.000453222,261,FALSE,0.00395448
4616,5515,5517,60.00014031,-60.00014031,0.002792835,0,0.003482987,219,FALSE,0.022774297
4617,4855,6755,60.00014031,-60.00014031,0.001835113,0,0.002288632,219,FALSE,0.014964644
4618,4719,4720,60.00014031,-60.00014031,0.034506315,0,0.107093959,128,FALSE,0.325878742
4619,4719,8418,60.00014031,-60.00014031,0.014232019,0,0.030189472,159,FALSE,0.124682862
4620,4721,8037,60.00014031,-60.00014031,0.022976675,0,0.078150627,118,FALSE,0.209998743
4621,7661,4721,60.00014031,-60.00014031,0.004615244,0,0.005667571,219,FALSE,0.036506874
4622,1838,4721,60.00014031,-60.00014031,4.56923E-05,0,0.000155726,118,FALSE,0.000418069
4623,8418,8241,60.00014031,-60.00014031,0.019904641,0,0.067735695,118,FALSE,0.181971131
4624,7643,45,60.00014031,-60.00014031,0.000158425,0,0.000547697,118,FALSE,0.001491132
4624,7643,45,60.00014031,-60.00014031,0.000158425,0,0.000547697,118,FALSE,0.001491132
4625,4713,8402,60.00014031,-60.00014031,0.000763793,0,3.71628E-05,589.2,FALSE,0.000417447
4626,4708,2623,60.00014031,-60.00014031,0.000157478,0,7.52E-06,1227.5,FALSE,8.28957E-05
4626,4708,2623,60.00014031,-60.00014031,0.000157478,0,7.52E-06,1227.5,FALSE,8.28957E-05
4627,4722,2623,60.00014031,-60.00014031,3.90428E-05,0,6.51E-07,2864.4,FALSE,1.10502E-05
4627,4722,2623,60.00014031,-60.00014031,3.90428E-05,0,6.51E-07,2864.4,FALSE,1.10502E-05
4628,4713,4708,60.00014031,-60.00014031,0.057996843,0,0.000922701,1227.6,FALSE,0.014949653
4629,8770,4797,60.00014031,-60.00014031,0.002521868,0,0.00407014,185,FALSE,0.020789826
4630,4797,4723,60.00014031,-60.00014031,0.006780937,0,0.010752793,185,FALSE,0.054027427
4631,8579,4724,60.00014031,-60.00014031,0.002839069,0,0.00022854,366,FALSE,0.001541971
4631,8579,4724,60.00014031,-60.00014031,0.002839069,0,0.00022854,366,FALSE,0.001541971
4632,1644,1633,60.00014031,-60.00014031,0.037809571,0,0.001137329,731,FALSE,0.011330148
4633,7786,8082,60.00014031,-60.00014031,0.429952845,0,0.00013075,1725,FALSE,0.000449057
4634,4725,8735,60.00014031,-60.00014031,0.007322077,0,0.000459062,667.2,FALSE,0.004016624
4634,4725,8735,60.00014031,-60.00014031,0.007322077,0,0.000459062,667.2,FALSE,0.004016624
4635,4726,8465,60.00014031,-60.00014031,0.031912436,0,0.002568302,366,FALSE,0.017330118
4636,4727,4726,60.00014031,-60.00014031,0.001198061,0,0.000100365,366,FALSE,0.000703733
4636,4727,4726,60.00014031,-60.00014031,0.001198061,0,0.000100365,366,FALSE,0.000703733
4637,4727,4726,60.00014031,-60.00014031,0.001180215,0,9.50052E-05,366,FALSE,0.000641006
4637,4727,4726,60.00014031,-60.00014031,0.001180215,0,9.50052E-05,366,FALSE,0.000641006
4638,7661,4728,60.00014031,-60.00014031,0.003664959,0,0.00450013,219,FALSE,0.028988231
4639,7661,5177,60.00014031,-60.00014031,0.003103468,0,0.005084759,185,FALSE,0.026358033
4640,5177,4729,60.00014031,-60.00014031,0.007043014,0,0.008782202,219,FALSE,0.057427755
4641,4725,8735,60.00014031,-60.00014031,0.014927064,0,0.000915698,667.2,FALSE,0.007845168
4641,4725,8735,60.00014031,-60.00014031,0.014927064,0,0.000915698,667.2,FALSE,0.007845168
4642,4730,4731,60.00014031,-60.00014031,0.000376745,0,0.000454476,219,FALSE,0.002878477
4643,4730,5182,60.00014031,-60.00014031,0.002647902,0,0.004199424,185,FALSE,0.021098878
4644,5184,4732,60.00014031,-60.00014031,0.004148539,0,0.005094521,219,FALSE,0.032815468
4645,5182,5184,60.00014031,-60.00014031,0.00617777,0,0.007451493,219,FALSE,0.04719723
4646,1841,4730,60.00014031,-60.00014031,9.05815E-05,0,0.000109271,219,FALSE,0.000692079
4647,8317,8519,60.00014031,-60.00014031,0.000820352,0,0.00098961,219,FALSE,0.00626781
4648,8519,5212,60.00014031,-60.00014031,0.002628326,0,0.004168379,185,FALSE,0.0209429
4649,5212,8314,60.00014031,-60.00014031,0.000111089,0,0.000384051,118,FALSE,0.001045598
4650,8317,5210,60.00014031,-60.00014031,0.000701965,0,0.000875453,219,FALSE,0.005724287
4651,5210,8136,60.00014031,-60.00014031,0.000527543,0,0.001823787,118,FALSE,0.004965353
4652,4733,5192,60.00014031,-60.00014031,7.87811E-05,0,1.72309E-05,1300,FALSE,0.000288201
4653,5192,7808,60.00014031,-60.00014031,0.001727762,0,0.000368088,1300,FALSE,0.006004618
4654,8418,4734,60.00014031,-60.00014031,0.008232982,0,0.010108645,219,FALSE,0.065117527
4655,4735,7906,60.00014031,-60.00014031,0.023833721,0,0.028699287,219,FALSE,0.181904988
4656,7906,307,60.00014031,-60.00014031,0.00810768,0,0.013082628,185,FALSE,0.06683028
4657,7906,5069,60.00014031,-60.00014031,0.006618982,0,0.008253623,481.8,FALSE,0.053970883
4658,4608,309,60.00014031,-60.00014031,0.009670772,0,0.011662621,219,FALSE,0.073875552
4659,5069,4608,60.00014031,-60.00014031,0.008087101,0,0.010083572,481.8,FALSE,0.065939003
4660,4720,8180,60.00014031,-60.00014031,0.019653735,0,0.0678429,118,FALSE,0.184832671
4661,4736,628,60.00014031,-60.00014031,0.023759303,0,0.048752554,159,FALSE,0.19534586
4662,305,292,60.00014031,-60.00014031,0.002806092,0,0.000230777,366,FALSE,0.00158965
4663,4737,1633,60.00014031,-60.00014031,0.009622526,0,0.000791356,366,FALSE,0.005451092
4664,8761,487,60.00014031,-60.00014031,0.0358178,0,0.002118028,435,FALSE,0.020157009
4665,8807,4738,60.00014031,-60.00014031,0.000107254,0,0.003671739,228,FALSE,0.008435483
4666,8806,8124,60.00014031,-60.00014031,0.183431898,0,0.000214532,2415,FALSE,0.002676884
4666,8806,8124,60.00014031,-60.00014031,0.183431898,0,0.000214532,2415,FALSE,0.002676884
4667,8807,4739,60.00014031,-60.00014031,0.000618592,0,0.022892647,106.6,FALSE,0.041147434
4668,5849,4741,60.00014031,-60.00014031,0.000393904,0,0.017848173,101.4,FALSE,0.031879814
4669,4743,8125,60.00014031,-60.00014031,3.75052E-05,0,0.001657427,78,FALSE,0.002893323
4670,4741,4743,60.00014031,-60.00014031,0.000203741,0,0.005518105,64,FALSE,0.015826603
4671,4740,5849,60.00014031,-60.00014031,4.57582E-05,0,0.001860805,106.6,FALSE,0.003646822
4672,4739,4740,60.00014031,-60.00014031,2.07932E-05,0,0.000824509,106.6,FALSE,0.001578994
4673,4741,8125,60.00014031,-60.00014031,0.000481306,0,0.019784713,41,FALSE,0.039171993
4674,4741,4742,60.00014031,-60.00014031,0.000402872,0,0.010911335,64,FALSE,0.031295049
4675,4742,4751,60.00014031,-60.00014031,0.000393533,0,0.007239203,80,FALSE,0.028162413
4676,6020,4755,60.00014031,-60.00014031,4.48E-07,0,5.23E-06,105.6,FALSE,2.55306E-05
4677,4755,8125,60.00014031,-60.00014031,5.82015E-05,0,0.001448497,70.4,FALSE,0.00382907
4678,4743,5925,60.00014031,-60.00014031,0.000355837,0,0.00654578,160,FALSE,0.025464805
4679,7910,5774,60.00014031,-60.00014031,1.32088E-05,0,0.000420549,159.6,FALSE,0.000901211
4680,5774,4744,60.00014031,-60.00014031,0.000486575,0,0.011861681,64,FALSE,0.030741877
4681,7655,6751,60.00014031,-60.00014031,0.430146354,0,0.000520945,1725,FALSE,0.00673557
4682,6752,4745,60.00014031,-60.00014031,0.225218133,0,0.000272998,1725,FALSE,0.00352849
4683,6751,6752,60.00014031,-60.00014031,0.004319881,0,4.36E-06,1893,FALSE,6.25472E-05
4684,8220,8188,60.00014031,-60.00014031,0.040617166,0,4.75128E-05,1725,FALSE,0.000592809
4685,8129,8366,60.00014031,-60.00014031,0.034110596,0,3.81188E-05,1725,FALSE,0.000454731
4686,8366,7963,60.00014031,-60.00014031,0.023917147,0,2.79778E-05,1725,FALSE,0.000349073
4687,8188,8129,60.00014031,-60.00014031,0.057266972,0,6.39954E-05,1725,FALSE,0.000763425
4688,7786,7761,60.00014031,-60.00014031,0.001220234,0,1.48E-06,1725,FALSE,1.91212E-05
4689,7761,7984,60.00014031,-60.00014031,0.260064641,0,0.000290516,1725,FALSE,0.003466177
4690,7963,8738,60.00014031,-60.00014031,0.039818842,0,4.6579E-05,1725,FALSE,0.000581158
4691,8738,8124,60.00014031,-60.00014031,0.017778832,0,2.15576E-05,3450,FALSE,0.000278595
4692,4746,8219,60.00014031,-60.00014031,0.000163359,0,1.00217E-05,417,FALSE,8.58587E-05
4693,8219,4747,60.00014031,-60.00014031,0.004890533,0,0.00040969,366,FALSE,0.002872657
4694,8187,7989,60.00014031,-60.00014031,0.003570679,0,0.000228109,417,FALSE,0.002032211
4695,7627,8343,60.00014031,-60.00014031,0.011246131,0,0.000942088,658.8,FALSE,0.006605784
4695,7627,8343,60.00014031,-60.00014031,0.011246131,0,0.000942088,658.8,FALSE,0.006605784
4696,7627,8343,60.00014031,-60.00014031,0.01120762,0,0.000938862,658.8,FALSE,0.006583164
4696,7627,8343,60.00014031,-60.00014031,0.01120762,0,0.000938862,658.8,FALSE,0.006583164
4697,7981,4764,60.00014031,-60.00014031,0.008279647,0,0.000693561,1171.2,FALSE,0.004863218
4697,7981,4764,60.00014031,-60.00014031,0.008279647,0,0.000693561,1171.2,FALSE,0.004863218
4698,7981,4764,60.00014031,-60.00014031,0.008160295,0,0.000683564,1171.2,FALSE,0.00479312
4698,7981,4764,60.00014031,-60.00014031,0.008160295,0,0.000683564,1171.2,FALSE,0.00479312
4699,4764,8115,60.00014031,-60.00014031,0.000184115,0,3.82E-06,1742,FALSE,5.0553E-05
4700,4748,4749,60.00014031,-60.00014031,0.006149881,0,0.00049505,366,FALSE,0.003340145
4701,4750,7868,60.00014031,-60.00014031,0.007615766,0,0.000370545,982,FALSE,0.004162319
4702,7915,8115,60.00014031,-60.00014031,0.018956886,0,0.000424018,834,FALSE,0.005251368
4703,5925,4751,60.00014031,-60.00014031,1.73929E-05,0,0.000414146,64,FALSE,0.001049019
4704,4751,4752,60.00014031,-60.00014031,0.000156529,0,0.005415854,114,FALSE,0.012573541
4705,473,8125,60.00014031,-60.00014031,0.000159526,0,0.0043206,96,FALSE,0.012391999
4706,473,4753,60.00014031,-60.00014031,0.000131217,0,0.003378282,102.4,FALSE,0.009229084
4707,4754,8125,60.00014031,-60.00014031,1.58544E-05,0,0.000394577,102.4,FALSE,0.001043057
4708,4753,4754,60.00014031,-60.00014031,2.46692E-05,0,0.000587404,102.4,FALSE,0.001487877
4709,8125,6013,60.00014031,-60.00014031,2.87545E-05,0,0.000876587,125.4,FALSE,0.001801425
4710,6014,4755,60.00014031,-60.00014031,5.80E-06,0,0.000151452,64,FALSE,0.000419512
4711,6013,6014,60.00014031,-60.00014031,3.45E-06,0,0.000152544,78,FALSE,0.000266291
4712,4756,5970,60.00014031,-60.00014031,0.000546796,0,0.059581062,24,FALSE,0.043071075
4713,5971,7869,60.00014031,-60.00014031,5.38095E-05,0,0.006450929,144,FALSE,0.005105173
4714,5970,5971,60.00014031,-60.00014031,5.72805E-05,0,0.001551381,64,FALSE,0.004449548
4715,4757,4758,60.00014031,-60.00014031,0.009158331,0,0.000753182,366,FALSE,0.005188136
4716,7962,8569,60.00014031,-60.00014031,0.010821933,0,0.000889916,1464,FALSE,0.006130226
4717,4759,4760,60.00014031,-60.00014031,0.000182852,0,0.004952336,64,FALSE,0.014203902
4718,8570,4761,60.00014031,-60.00014031,0.000657734,0,0.078078878,24,FALSE,0.061202584
4719,8570,4762,60.00014031,-60.00014031,0.000349321,0,0.041878139,24,FALSE,0.033141789
4720,8570,5885,60.00014031,-60.00014031,0.000315168,0,0.008535992,64,FALSE,0.024482251
4721,5885,4763,60.00014031,-60.00014031,0.000127018,0,0.003403196,64,FALSE,0.009657186
4722,4764,4768,60.00014031,-60.00014031,0.000117716,0,7.52E-06,458.7,FALSE,6.69974E-05
4723,4768,8569,60.00014031,-60.00014031,0.007960493,0,0.000640769,732,FALSE,0.004323405
4724,8570,4765,60.00014031,-60.00014031,0.000439538,0,0.011904372,64,FALSE,0.034143214
4725,8570,4766,60.00014031,-60.00014031,6.16396E-05,0,0.000719759,96,FALSE,0.003513872
4726,8570,4767,60.00014031,-60.00014031,5.49839E-05,0,0.000676278,96,FALSE,0.003471398
4727,4768,4769,60.00014031,-60.00014031,0.000509131,0,3.25257E-05,417,FALSE,0.000289768
4728,4770,4769,60.00014031,-60.00014031,0.000390862,0,2.39786E-05,417,FALSE,0.00020543
4729,8115,4771,60.00014031,-60.00014031,0.000288953,0,1.8117E-05,417,FALSE,0.000158514
4730,4771,4769,60.00014031,-60.00014031,0.00016425,0,1.00764E-05,500.4,FALSE,8.63267E-05
4731,4771,7915,60.00014031,-60.00014031,0.018253395,0,0.00042061,834,FALSE,0.005362451
4732,4772,8116,60.00014031,-60.00014031,0.000142234,0,0.003852266,64,FALSE,0.01104876
4733,8113,8115,60.00014031,-60.00014031,0.00776627,0,0.000450777,870,FALSE,0.004212421
4734,8113,4773,60.00014031,-60.00014031,0.000221032,0,1.77927E-05,732,FALSE,0.000120048
4734,8113,4773,60.00014031,-60.00014031,0.000221032,0,1.77927E-05,732,FALSE,0.000120048
4735,4773,8115,60.00014031,-60.00014031,0.007737974,0,0.000439398,870,FALSE,0.004020143
4736,8113,4773,60.00014031,-60.00014031,0.000345564,0,2.20763E-05,417,FALSE,0.000196675
4736,8113,4773,60.00014031,-60.00014031,0.000345564,0,2.20763E-05,417,FALSE,0.000196675
4737,8114,8116,60.00014031,-60.00014031,0.00073376,0,0.004569104,294,FALSE,0.044774385
4738,8073,8197,60.00014031,-60.00014031,0.00316597,0,0.000254853,732,FALSE,0.001719512
4739,8197,7870,60.00014031,-60.00014031,0.008101157,0,0.000678611,732,FALSE,0.004758387
4740,7627,8073,60.00014031,-60.00014031,0.00881515,0,0.000552659,625.5,FALSE,0.004835606
4741,7654,7866,60.00014031,-60.00014031,0.004425468,0,0.000193154,1689.6,FALSE,0.002376202
4741,7654,7866,60.00014031,-60.00014031,0.004425468,0,0.000193154,2006.4,FALSE,0.002376202
4742,7654,7866,60.00014031,-60.00014031,0.004456433,0,0.000263598,1392,FALSE,0.002508347
4742,7654,7866,60.00014031,-60.00014031,0.004456433,0,0.000263598,1653,FALSE,0.002508347
4743,7866,8020,60.00014031,-60.00014031,0.005314444,0,0.000445192,732,FALSE,0.003121619
4744,7867,5756,60.00014031,-60.00014031,0.000307401,0,0.010118748,114,FALSE,0.022395509
4745,5756,5617,60.00014031,-60.00014031,0.000139411,0,0.006384856,78,FALSE,0.011520397
4746,5698,699,60.00014031,-60.00014031,1.56798E-05,0,0.000390232,64,FALSE,0.001031571
4747,5617,5698,60.00014031,-60.00014031,0.00045626,0,0.011122703,64,FALSE,0.028826629
4748,8021,5700,60.00014031,-60.00014031,0.000174906,0,0.004737127,76.8,FALSE,0.013586653
4749,5700,4774,60.00014031,-60.00014031,0.000139368,0,0.005157907,98.4,FALSE,0.009270669
4750,4774,7867,60.00014031,-60.00014031,0.000144244,0,0.005929357,98.4,FALSE,0.011739576
4751,8020,4868,60.00014031,-60.00014031,6.41771E-05,0,5.38E-06,732,FALSE,3.76972E-05
4752,4869,7915,60.00014031,-60.00014031,0.010172441,0,0.000370825,1270,FALSE,0.002930838
4753,4868,4869,60.00014031,-60.00014031,6.93402E-05,0,5.70E-06,732,FALSE,3.92813E-05
4754,4775,5614,60.00014031,-60.00014031,0.000367751,0,0.044087642,24,FALSE,0.034890378
4755,5616,668,60.00014031,-60.00014031,4.50936E-05,0,0.001122271,64,FALSE,0.0029667
4756,5614,5616,60.00014031,-60.00014031,0.000118746,0,0.003057204,64,FALSE,0.008351932
4757,7982,4777,60.00014031,-60.00014031,2.39159E-05,0,0.00074614,342,FALSE,0.001568184
4758,4794,7663,60.00014031,-60.00014031,1.0368E-05,0,0.000258034,64,FALSE,0.000682108
4759,4788,4794,60.00014031,-60.00014031,3.79E-06,0,9.91075E-05,64,FALSE,0.000274521
4760,4787,4788,60.00014031,-60.00014031,5.36E-06,0,0.000133446,64,FALSE,0.000352761
4761,4778,4787,60.00014031,-60.00014031,0.000187032,0,0.005834915,342,FALSE,0.012263617
4762,4777,4778,60.00014031,-60.00014031,2.87957E-05,0,0.000877842,342,FALSE,0.001804004
4763,7981,4776,60.00014031,-60.00014031,0.008042736,0,0.000513777,417,FALSE,0.004577298
4764,4848,4779,60.00014031,-60.00014031,1.67606E-05,0,0.000437854,76.8,FALSE,0.001212823
4764,4848,4779,60.00014031,-60.00014031,1.67606E-05,0,0.000437854,76.8,FALSE,0.001212823
4765,4848,4780,60.00014031,-60.00014031,0.000146841,0,0.002980689,142,FALSE,0.008971374
4766,4781,4782,60.00014031,-60.00014031,2.93185E-05,0,0.000310708,206,FALSE,0.00161568
4767,4783,4784,60.00014031,-60.00014031,8.8477E-05,0,7.12E-06,732,FALSE,4.80542E-05
4768,4783,4785,60.00014031,-60.00014031,5.23642E-05,0,4.31E-06,732,FALSE,2.96643E-05
4769,7662,4783,60.00014031,-60.00014031,0.007430887,0,0.000455847,417,FALSE,0.003905428
4770,7663,4786,60.00014031,-60.00014031,3.2912E-05,0,0.003653892,48,FALSE,0.002688268
4770,7663,4786,60.00014031,-60.00014031,3.2912E-05,0,0.003653892,48,FALSE,0.002688268
4771,4787,4786,60.00014031,-60.00014031,1.48126E-05,0,0.00036865,64,FALSE,0.000974519
4772,7663,4786,60.00014031,-60.00014031,3.01416E-05,0,0.00349674,48,FALSE,0.002682194
4772,7663,4786,60.00014031,-60.00014031,3.01416E-05,0,0.00349674,48,FALSE,0.002682194
4773,4788,4847,60.00014031,-60.00014031,2.21255E-05,0,0.002566785,24,FALSE,0.001968867
4774,4847,7663,60.00014031,-60.00014031,5.50718E-05,0,0.006388892,24,FALSE,0.004900636
4775,4787,4795,60.00014031,-60.00014031,2.08107E-05,0,0.000517929,64,FALSE,0.001369134
4776,4795,7663,60.00014031,-60.00014031,2.90808E-05,0,0.000759706,64,FALSE,0.002104331
4777,4787,4791,60.00014031,-60.00014031,2.15879E-05,0,0.002396687,48,FALSE,0.001763308
4778,4791,7663,60.00014031,-60.00014031,2.9495E-05,0,0.003274535,48,FALSE,0.002409165
4779,4789,4790,60.00014031,-60.00014031,0.003413474,0,0.000209407,417,FALSE,0.00179405
4780,4791,4792,60.00014031,-60.00014031,4.87711E-05,0,0.005202674,24,FALSE,0.003685306
4781,4793,4796,60.00014031,-60.00014031,0.00040178,0,0.048167092,81.6,FALSE,0.038118841
4782,4796,1705,60.00014031,-60.00014031,0.00019599,0,0.021356023,81.6,FALSE,0.015438088
4782,4796,1705,60.00014031,-60.00014031,0.00019599,0,0.021356023,81.6,FALSE,0.015438088
4783,4794,4792,60.00014031,-60.00014031,5.16724E-05,0,0.005512174,24,FALSE,0.003904539
4784,4795,4792,60.00014031,-60.00014031,2.52048E-05,0,0.002175704,56,FALSE,0.002128792
4785,4796,1705,60.00014031,-60.00014031,0.000180656,0,0.021445836,81.6,FALSE,0.016810169
4785,4796,1705,60.00014031,-60.00014031,0.000180656,0,0.021445836,81.6,FALSE,0.016810169
4786,8498,1658,60.00014031,-60.00014031,0.018984525,0,0.023287173,219,FALSE,0.150069794
4787,4714,8805,60.00014031,-60.00014031,0.013390749,0,0.000821461,834,FALSE,0.007037772
4788,4797,4798,60.00014031,-60.00014031,0.009805363,0,0.020152302,159,FALSE,0.080692856
4789,4785,7709,60.00014031,-60.00014031,0.016668401,0,0.000384098,834,FALSE,0.004896894
4790,7981,7709,60.00014031,-60.00014031,0.018924603,0,0.000423296,834,FALSE,0.005242426
4791,7710,4799,60.00014031,-60.00014031,5.12943E-05,0,0.002108529,246,FALSE,0.004174693
4792,7709,8551,60.00014031,-60.00014031,0.005179649,0,0.000330892,417,FALSE,0.002947915
