bus,generator,site,c0_USD,c1_USDperMWh,c2_USDperMWh2,cap_existing_power_MW,cap_max_power_MW,cost_fixed_power_USDperkW,cost_variable_USDperMWh,technology
1580,cats_839,no_capacity_factor,46.4995731,14.8788144,0.059172355,6.1,6.1,0,0,conventional hydroelectric
597,cats_840,no_capacity_factor,46.4995731,14.8788144,0.059172355,1,1,0,0,conventional hydroelectric
597,cats_841,no_capacity_factor,46.4995731,14.8788144,0.059172355,2.5,2.5,0,0,conventional hydroelectric
1487,cats_842,no_capacity_factor,46.4995731,14.8788144,0.059172355,5,5,0,0,conventional hydroelectric
1487,cats_843,no_capacity_factor,46.4995731,14.8788144,0.059172355,5,5,0,0,conventional hydroelectric
1487,cats_844,no_capacity_factor,46.4995731,14.8788144,0.059172355,1.5,1.5,0,0,conventional hydroelectric
1646,cats_845,no_capacity_factor,62.8694967,14.8788144,0.04471446,55,55,0,0,conventional hydroelectric
1646,cats_846,no_capacity_factor,62.8694967,14.8788144,0.04471446,55,55,0,0,conventional hydroelectric
1646,cats_847,no_capacity_factor,62.8694967,14.8788144,0.04471446,55,55,0,0,conventional hydroelectric
1875,cats_848,no_capacity_factor,32.0494007,14.8788144,0.085772205,3.3,3.3,0,0,conventional hydroelectric
1875,cats_849,no_capacity_factor,32.0494007,14.8788144,0.085772205,3.3,3.3,0,0,conventional hydroelectric
1875,cats_850,no_capacity_factor,32.0494007,14.8788144,0.085772205,3.3,3.3,0,0,conventional hydroelectric
1875,cats_851,no_capacity_factor,32.0494007,14.8788144,0.085772205,3.3,3.3,0,0,conventional hydroelectric
1875,cats_852,no_capacity_factor,32.0494007,14.8788144,0.085772205,3.3,3.3,0,0,conventional hydroelectric
1875,cats_853,no_capacity_factor,32.0494007,14.8788144,0.085772205,3.3,3.3,0,0,conventional hydroelectric
1875,cats_854,no_capacity_factor,32.0494007,14.8788144,0.085772205,3.3,3.3,0,0,conventional hydroelectric
1875,cats_855,no_capacity_factor,32.0494007,14.8788144,0.085772205,3.3,3.3,0,0,conventional hydroelectric
1875,cats_856,no_capacity_factor,32.0494007,14.8788144,0.085772205,3.3,3.3,0,0,conventional hydroelectric
1409,cats_857,no_capacity_factor,34.6467874,14.8788144,0.078724432,1,1,0,0,conventional hydroelectric
1409,cats_858,no_capacity_factor,34.6467874,14.8788144,0.078724432,1,1,0,0,conventional hydroelectric
300,cats_859,no_capacity_factor,26.2074855,14.8788144,0.104841048,5.9,5.9,0,0,conventional hydroelectric
300,cats_860,no_capacity_factor,26.2074855,14.8788144,0.104841048,5.9,5.9,0,0,conventional hydroelectric
1294,cats_861,no_capacity_factor,46.4995731,14.8788144,0.059172355,5,5,0,0,conventional hydroelectric
1294,cats_862,no_capacity_factor,46.4995731,14.8788144,0.059172355,5,5,0,0,conventional hydroelectric
1408,cats_863,no_capacity_factor,46.4995731,14.8788144,0.059172355,5,5,0,0,conventional hydroelectric
1572,cats_864,no_capacity_factor,32.2246755,14.8788144,0.084603464,29.9,29.9,0,0,conventional hydroelectric
8169,cats_865,no_capacity_factor,46.4995731,14.8788144,0.059172355,3,3,0,0,conventional hydroelectric
8703,cats_866,no_capacity_factor,46.4995731,14.8788144,0.059172355,5,5,0,0,conventional hydroelectric
333,cats_867,no_capacity_factor,34.6467874,14.8788144,0.078724432,1.1,1.1,0,0,conventional hydroelectric
1745,cats_868,no_capacity_factor,34.6467874,14.8788144,0.078724432,1.1,1.1,0,0,conventional hydroelectric
333,cats_869,no_capacity_factor,26.2074855,14.8788144,0.104841048,1.8,1.8,0,0,conventional hydroelectric
1729,cats_870,no_capacity_factor,46.4995731,14.8788144,0.059172355,2,2,0,0,conventional hydroelectric
8703,cats_871,no_capacity_factor,46.4995731,14.8788144,0.059172355,6.8,6.8,0,0,conventional hydroelectric
1735,cats_872,no_capacity_factor,26.2074855,14.8788144,0.104841048,3.2,3.2,0,0,conventional hydroelectric
1299,cats_873,no_capacity_factor,32.0494007,14.8788144,0.085772205,2.5,2.5,0,0,conventional hydroelectric
1299,cats_874,no_capacity_factor,32.0494007,14.8788144,0.085772205,2.5,2.5,0,0,conventional hydroelectric
1734,cats_875,no_capacity_factor,26.2074855,14.8788144,0.104841048,5,5,0,0,conventional hydroelectric
1381,cats_876,no_capacity_factor,46.4995731,14.8788144,0.059172355,5.3,5.3,0,0,conventional hydroelectric
1727,cats_877,no_capacity_factor,34.6467874,14.8788144,0.078724432,1.2,1.2,0,0,conventional hydroelectric
577,cats_878,no_capacity_factor,46.4995731,14.8788144,0.059172355,2.1,2.1,0,0,conventional hydroelectric
50,cats_879,no_capacity_factor,46.4995731,14.8788144,0.059172355,14.5,14.5,0,0,conventional hydroelectric
653,cats_880,no_capacity_factor,46.4995731,14.8788144,0.059172355,4,4,0,0,conventional hydroelectric
653,cats_881,no_capacity_factor,46.4995731,14.8788144,0.059172355,0.4,0.4,0,0,conventional hydroelectric
1457,cats_882,no_capacity_factor,34.6467874,14.8788144,0.078724432,1.2,1.2,0,0,conventional hydroelectric
125,cats_883,no_capacity_factor,34.6467874,14.8788144,0.078724432,18.4,18.4,0,0,conventional hydroelectric
125,cats_884,no_capacity_factor,34.6467874,14.8788144,0.078724432,9.8,9.8,0,0,conventional hydroelectric
125,cats_885,no_capacity_factor,34.6467874,14.8788144,0.078724432,2.4,2.4,0,0,conventional hydroelectric
125,cats_886,no_capacity_factor,34.6467874,14.8788144,0.078724432,6.9,6.9,0,0,conventional hydroelectric
1889,cats_887,no_capacity_factor,37.2572181,14.8788144,0.073726559,16.2,16.2,0,0,conventional hydroelectric
746,cats_888,no_capacity_factor,46.4995731,14.8788144,0.059172355,3.6,3.6,0,0,conventional hydroelectric
8028,cats_889,no_capacity_factor,46.4995731,14.8788144,0.059172355,2,2,0,0,conventional hydroelectric
8028,cats_890,no_capacity_factor,46.4995731,14.8788144,0.059172355,1,1,0,0,conventional hydroelectric
99,cats_891,no_capacity_factor,46.4995731,14.8788144,0.059172355,1.5,1.5,0,0,conventional hydroelectric
99,cats_892,no_capacity_factor,46.4995731,14.8788144,0.059172355,1.5,1.5,0,0,conventional hydroelectric
1292,cats_893,no_capacity_factor,26.2074855,14.8788144,0.104841048,4.2,4.2,0,0,conventional hydroelectric
367,cats_894,no_capacity_factor,26.2074855,14.8788144,0.104841048,3.9,3.9,0,0,conventional hydroelectric
367,cats_895,no_capacity_factor,34.6467874,14.8788144,0.078724432,1.1,1.1,0,0,conventional hydroelectric
166,cats_896,no_capacity_factor,34.6467874,14.8788144,0.078724432,1.3,1.3,0,0,conventional hydroelectric
1425,cats_897,no_capacity_factor,23.3042834,14.8788144,0.11614112700000001,20.1,20.1,0,0,conventional hydroelectric
1887,cats_898,no_capacity_factor,32.0494007,14.8788144,0.085772205,2.7,2.7,0,0,conventional hydroelectric
1887,cats_899,no_capacity_factor,32.0494007,14.8788144,0.085772205,2.7,2.7,0,0,conventional hydroelectric
1887,cats_900,no_capacity_factor,34.6467874,14.8788144,0.078724432,0.5,0.5,0,0,conventional hydroelectric
1890,cats_901,no_capacity_factor,46.4995731,14.8788144,0.059172355,126.5,126.5,0,0,conventional hydroelectric
1890,cats_902,no_capacity_factor,46.4995731,14.8788144,0.059172355,126.5,126.5,0,0,conventional hydroelectric
8703,cats_903,no_capacity_factor,46.4995731,14.8788144,0.059172355,2.6,2.6,0,0,conventional hydroelectric
1458,cats_904,no_capacity_factor,34.6467874,14.8788144,0.078724432,1,1,0,0,conventional hydroelectric
1720,cats_905,no_capacity_factor,34.6467874,14.8788144,0.078724432,2.2,2.2,0,0,conventional hydroelectric
1720,cats_906,no_capacity_factor,34.6467874,14.8788144,0.078724432,2.2,2.2,0,0,conventional hydroelectric
164,cats_907,no_capacity_factor,34.6467874,14.8788144,0.078724432,1.4,1.4,0,0,conventional hydroelectric
164,cats_908,no_capacity_factor,34.6467874,14.8788144,0.078724432,0.1,0.1,0,0,conventional hydroelectric
141,cats_909,no_capacity_factor,46.4995731,14.8788144,0.059172355,0.3,0.3,0,0,conventional hydroelectric
141,cats_910,no_capacity_factor,46.4995731,14.8788144,0.059172355,0.3,0.3,0,0,conventional hydroelectric
141,cats_911,no_capacity_factor,46.4995731,14.8788144,0.059172355,0.3,0.3,0,0,conventional hydroelectric
141,cats_912,no_capacity_factor,46.4995731,14.8788144,0.059172355,0.4,0.4,0,0,conventional hydroelectric
1833,cats_913,PVU1833,0,0,0,20,20,0,0,solar photovoltaic
1833,cats_914,PVU1833,0,0,0,13.8,13.8,0,0,solar photovoltaic
1118,cats_915,PVU1118,0,0,0,0.1,0.1,0,0,solar photovoltaic
1118,cats_916,PVU1118,0,0,0,0.3,0.3,0,0,solar photovoltaic
1118,cats_917,PVU1118,0,0,0,0.3,0.3,0,0,solar photovoltaic
1118,cats_918,PVU1118,0,0,0,0.1,0.1,0,0,solar photovoltaic
138,cats_919,PVU138,0,0,0,5,5,0,0,solar photovoltaic
108,cats_920,PVU108,0,0,0,0.5,0.5,0,0,solar photovoltaic
108,cats_921,PVU108,0,0,0,0.5,0.5,0,0,solar photovoltaic
2065,cats_922,PVU2065,0,0,0,0.5,0.5,0,0,solar photovoltaic
2065,cats_923,PVU2065,0,0,0,0.5,0.5,0,0,solar photovoltaic
562,cats_924,PVU562,0,0,0,0.3,0.3,0,0,solar photovoltaic
562,cats_925,PVU562,0,0,0,0.3,0.3,0,0,solar photovoltaic
562,cats_926,PVU562,0,0,0,0.3,0.3,0,0,solar photovoltaic
562,cats_927,PVU562,0,0,0,0.3,0.3,0,0,solar photovoltaic
859,cats_928,PVU859,0,0,0,1,1,0,0,solar photovoltaic
108,cats_929,PVU108,0,0,0,0.6,0.6,0,0,solar photovoltaic
108,cats_930,PVU108,0,0,0,0.6,0.6,0,0,solar photovoltaic
108,cats_931,PVU108,0,0,0,0.6,0.6,0,0,solar photovoltaic
108,cats_932,PVU108,0,0,0,0.6,0.6,0,0,solar photovoltaic
8304,cats_933,PVU8304,0,0,0,101,101,0,0,solar photovoltaic
8304,cats_934,PVU8304,0,0,0,64.6,64.6,0,0,solar photovoltaic
8304,cats_935,PVU8304,0,0,0,34.3,34.3,0,0,solar photovoltaic
8185,cats_936,PVU8185,0,0,0,21,21,0,0,solar photovoltaic
2000,cats_937,PVU2000,0,0,0,0.5,0.5,0,0,solar photovoltaic
2000,cats_938,PVU2000,0,0,0,0.5,0.5,0,0,solar photovoltaic
782,cats_939,PVU782,0,0,0,1,1,0,0,solar photovoltaic
2118,cats_940,PVU2118,0,0,0,1,1,0,0,solar photovoltaic
1885,cats_941,PVU1885,0,0,0,1,1,0,0,solar photovoltaic
8357,cats_942,PVU8357,0,0,0,1,1,0,0,solar photovoltaic
1470,cats_943,PVU1470,0,0,0,1,1,0,0,solar photovoltaic
999,cats_944,PVU999,0,0,0,1,1,0,0,solar photovoltaic
1330,cats_945,PVU1330,0,0,0,1,1,0,0,solar photovoltaic
8357,cats_946,PVU8357,0,0,0,1,1,0,0,solar photovoltaic
1993,cats_947,PVU1993,0,0,0,1,1,0,0,solar photovoltaic
1320,cats_948,PVU1320,0,0,0,2,2,0,0,solar photovoltaic
2004,cats_949,PVU2004,0,0,0,0.5,0.5,0,0,solar photovoltaic
2004,cats_950,PVU2004,0,0,0,0.5,0.5,0,0,solar photovoltaic
8315,cats_951,PVU8315,0,0,0,0.5,0.5,0,0,solar photovoltaic
8315,cats_952,PVU8315,0,0,0,0.5,0.5,0,0,solar photovoltaic
8315,cats_953,PVU8315,0,0,0,0.5,0.5,0,0,solar photovoltaic
8315,cats_954,PVU8315,0,0,0,0.5,0.5,0,0,solar photovoltaic
8315,cats_955,PVU8315,0,0,0,0.5,0.5,0,0,solar photovoltaic
8315,cats_956,PVU8315,0,0,0,0.5,0.5,0,0,solar photovoltaic
8315,cats_957,PVU8315,0,0,0,0.5,0.5,0,0,solar photovoltaic
8315,cats_958,PVU8315,0,0,0,0.5,0.5,0,0,solar photovoltaic
8315,cats_959,PVU8315,0,0,0,0.5,0.5,0,0,solar photovoltaic
8315,cats_960,PVU8315,0,0,0,0.5,0.5,0,0,solar photovoltaic
7808,cats_961,PVU7808,0,0,0,0.5,0.5,0,0,solar photovoltaic
7808,cats_962,PVU7808,0,0,0,0.5,0.5,0,0,solar photovoltaic
7808,cats_963,PVU7808,0,0,0,0.5,0.5,0,0,solar photovoltaic
7808,cats_964,PVU7808,0,0,0,0.5,0.5,0,0,solar photovoltaic
7808,cats_965,PVU7808,0,0,0,0.5,0.5,0,0,solar photovoltaic
7808,cats_966,PVU7808,0,0,0,0.5,0.5,0,0,solar photovoltaic
7808,cats_967,PVU7808,0,0,0,0.5,0.5,0,0,solar photovoltaic
1031,cats_968,PVU1031,0,0,0,0.5,0.5,0,0,solar photovoltaic
1031,cats_969,PVU1031,0,0,0,0.5,0.5,0,0,solar photovoltaic
1031,cats_970,PVU1031,0,0,0,0.5,0.5,0,0,solar photovoltaic
1031,cats_971,PVU1031,0,0,0,0.5,0.5,0,0,solar photovoltaic
1031,cats_972,PVU1031,0,0,0,0.5,0.5,0,0,solar photovoltaic
1031,cats_973,PVU1031,0,0,0,0.5,0.5,0,0,solar photovoltaic
1031,cats_974,PVU1031,0,0,0,0.5,0.5,0,0,solar photovoltaic
1037,cats_975,PVU1037,0,0,0,0.5,0.5,0,0,solar photovoltaic
1037,cats_976,PVU1037,0,0,0,0.5,0.5,0,0,solar photovoltaic
1037,cats_977,PVU1037,0,0,0,0.5,0.5,0,0,solar photovoltaic
1037,cats_978,PVU1037,0,0,0,0.5,0.5,0,0,solar photovoltaic
1037,cats_979,PVU1037,0,0,0,0.5,0.5,0,0,solar photovoltaic
1037,cats_980,PVU1037,0,0,0,0.5,0.5,0,0,solar photovoltaic
1037,cats_981,PVU1037,0,0,0,0.5,0.5,0,0,solar photovoltaic
8315,cats_982,PVU8315,0,0,0,0.5,0.5,0,0,solar photovoltaic
8315,cats_983,PVU8315,0,0,0,0.5,0.5,0,0,solar photovoltaic
8315,cats_984,PVU8315,0,0,0,0.5,0.5,0,0,solar photovoltaic
8315,cats_985,PVU8315,0,0,0,0.5,0.5,0,0,solar photovoltaic
990,cats_986,PVU990,0,0,0,0.5,0.5,0,0,solar photovoltaic
990,cats_987,PVU990,0,0,0,0.5,0.5,0,0,solar photovoltaic
990,cats_988,PVU990,0,0,0,0.5,0.5,0,0,solar photovoltaic
990,cats_989,PVU990,0,0,0,0.5,0.5,0,0,solar photovoltaic
990,cats_990,PVU990,0,0,0,0.5,0.5,0,0,solar photovoltaic
990,cats_991,PVU990,0,0,0,0.5,0.5,0,0,solar photovoltaic
990,cats_992,PVU990,0,0,0,0.5,0.5,0,0,solar photovoltaic
990,cats_993,PVU990,0,0,0,0.5,0.5,0,0,solar photovoltaic
990,cats_994,PVU990,0,0,0,0.5,0.5,0,0,solar photovoltaic
990,cats_995,PVU990,0,0,0,0.5,0.5,0,0,solar photovoltaic
990,cats_996,PVU990,0,0,0,0.5,0.5,0,0,solar photovoltaic
990,cats_997,PVU990,0,0,0,0.5,0.5,0,0,solar photovoltaic
990,cats_998,PVU990,0,0,0,0.5,0.5,0,0,solar photovoltaic
990,cats_999,PVU990,0,0,0,0.5,0.5,0,0,solar photovoltaic
990,cats_1000,PVU990,0,0,0,0.5,0.5,0,0,solar photovoltaic
990,cats_1001,PVU990,0,0,0,0.5,0.5,0,0,solar photovoltaic
1000,cats_1002,PVU1000,0,0,0,0.5,0.5,0,0,solar photovoltaic
1000,cats_1003,PVU1000,0,0,0,0.5,0.5,0,0,solar photovoltaic
1000,cats_1004,PVU1000,0,0,0,0.5,0.5,0,0,solar photovoltaic
1000,cats_1005,PVU1000,0,0,0,0.5,0.5,0,0,solar photovoltaic
1000,cats_1006,PVU1000,0,0,0,0.5,0.5,0,0,solar photovoltaic
1000,cats_1007,PVU1000,0,0,0,0.5,0.5,0,0,solar photovoltaic
1000,cats_1008,PVU1000,0,0,0,0.5,0.5,0,0,solar photovoltaic
1033,cats_1009,PVU1033,0,0,0,1,1,0,0,solar photovoltaic
471,cats_1010,PVU471,0,0,0,66,66,0,0,solar photovoltaic
1508,cats_1011,PVU1508,0,0,0,6.8,6.8,0,0,solar photovoltaic
2399,cats_1012,PVU2399,0,0,0,8.5,8.5,0,0,solar photovoltaic
344,cats_1013,PVU344,0,0,0,2,2,0,0,solar photovoltaic
2084,cats_1014,PVU2084,0,0,0,1,1,0,0,solar photovoltaic
481,cats_1015,PVU481,0,0,0,1.2,1.2,0,0,solar photovoltaic
1945,cats_1016,PVU1945,0,0,0,1.2,1.2,0,0,solar photovoltaic
111,cats_1017,PVU111,0,0,0,140,140,0,0,solar photovoltaic
317,cats_1018,PVU317,0,0,0,6,6,0,0,solar photovoltaic
317,cats_1019,PVU317,0,0,0,20,20,0,0,solar photovoltaic
317,cats_1020,PVU317,0,0,0,19,19,0,0,solar photovoltaic
471,cats_1021,PVU471,0,0,0,253,253,0,0,solar photovoltaic
1885,cats_1022,PVU1885,0,0,0,1,1,0,0,solar photovoltaic
1176,cats_1023,PVU1176,0,0,0,32.3,32.3,0,0,solar photovoltaic
1176,cats_1024,PVU1176,0,0,0,21,21,0,0,solar photovoltaic
1176,cats_1025,PVU1176,0,0,0,86.5,86.5,0,0,solar photovoltaic
1176,cats_1026,PVU1176,0,0,0,70,70,0,0,solar photovoltaic
1176,cats_1027,PVU1176,0,0,0,40,40,0,0,solar photovoltaic
1435,cats_1028,PVU1435,0,0,0,0.5,0.5,0,0,solar photovoltaic
1435,cats_1029,PVU1435,0,0,0,0.5,0.5,0,0,solar photovoltaic
1435,cats_1030,PVU1435,0,0,0,0.5,0.5,0,0,solar photovoltaic
1435,cats_1031,PVU1435,0,0,0,0.5,0.5,0,0,solar photovoltaic
1435,cats_1032,PVU1435,0,0,0,0.5,0.5,0,0,solar photovoltaic
1435,cats_1033,PVU1435,0,0,0,0.5,0.5,0,0,solar photovoltaic
1435,cats_1034,PVU1435,0,0,0,0.5,0.5,0,0,solar photovoltaic
1435,cats_1035,PVU1435,0,0,0,0.5,0.5,0,0,solar photovoltaic
1435,cats_1036,PVU1435,0,0,0,0.5,0.5,0,0,solar photovoltaic
1435,cats_1037,PVU1435,0,0,0,0.5,0.5,0,0,solar photovoltaic
1051,cats_1038,PVU1051,0,0,0,26,26,0,0,solar photovoltaic
7889,cats_1039,PVU7889,0,0,0,128.9,128.9,0,0,solar photovoltaic
8142,cats_1040,PVU8142,0,0,0,148.7,148.7,0,0,solar photovoltaic
145,cats_1041,PVU145,0,0,0,20,20,0,0,solar photovoltaic
8231,cats_1042,PVU8231,0,0,0,15,15,0,0,solar photovoltaic
8231,cats_1043,PVU8231,0,0,0,15,15,0,0,solar photovoltaic
915,cats_1044,PVU915,0,0,0,1,1,0,0,solar photovoltaic
121,cats_1045,PVU121,0,0,0,10,10,0,0,solar photovoltaic
121,cats_1046,PVU121,0,0,0,20,20,0,0,solar photovoltaic
131,cats_1047,PVU131,0,0,0,20,20,0,0,solar photovoltaic
1846,cats_1048,PVU1846,0,0,0,0.5,0.5,0,0,solar photovoltaic
1846,cats_1049,PVU1846,0,0,0,0.5,0.5,0,0,solar photovoltaic
1846,cats_1050,PVU1846,0,0,0,0.5,0.5,0,0,solar photovoltaic
1846,cats_1051,PVU1846,0,0,0,0.5,0.5,0,0,solar photovoltaic
1846,cats_1052,PVU1846,0,0,0,0.5,0.5,0,0,solar photovoltaic
2324,cats_1053,PVU2324,0,0,0,4.5,4.5,0,0,solar photovoltaic
1168,cats_1054,PVU1168,0,0,0,0.9,0.9,0,0,solar photovoltaic
1168,cats_1055,PVU1168,0,0,0,0.4,0.4,0,0,solar photovoltaic
2304,cats_1056,PVU2304,0,0,0,0.5,0.5,0,0,solar photovoltaic
2304,cats_1057,PVU2304,0,0,0,0.5,0.5,0,0,solar photovoltaic
2202,cats_1058,PVU2202,0,0,0,60,60,0,0,solar photovoltaic
8244,cats_1059,PVU8244,0,0,0,20,20,0,0,solar photovoltaic
2196,cats_1060,PVU2196,0,0,0,1.1,1.1,0,0,solar photovoltaic
1955,cats_1061,PVU1955,0,0,0,1.5,1.5,0,0,solar photovoltaic
877,cats_1062,PVU877,0,0,0,17,17,0,0,solar photovoltaic
893,cats_1063,PVU893,0,0,0,2.9,2.9,0,0,solar photovoltaic
893,cats_1064,PVU893,0,0,0,2.9,2.9,0,0,solar photovoltaic
565,cats_1065,PVU565,0,0,0,1.2,1.2,0,0,solar photovoltaic
446,cats_1066,PVU446,0,0,0,1.1,1.1,0,0,solar photovoltaic
1176,cats_1067,PVU1176,0,0,0,129.8,129.8,0,0,solar photovoltaic
1176,cats_1068,PVU1176,0,0,0,151.2,151.2,0,0,solar photovoltaic
1176,cats_1069,PVU1176,0,0,0,102.1,102.1,0,0,solar photovoltaic
1176,cats_1070,PVU1176,0,0,0,90.3,90.3,0,0,solar photovoltaic
1176,cats_1071,PVU1176,0,0,0,112.5,112.5,0,0,solar photovoltaic
818,cats_1072,PVU818,0,0,0,3,3,0,0,solar photovoltaic
818,cats_1073,PVU818,0,0,0,2.2,2.2,0,0,solar photovoltaic
288,cats_1074,PVU288,0,0,0,110,110,0,0,solar photovoltaic
1858,cats_1075,PVU1858,0,0,0,4,4,0,0,solar photovoltaic
1853,cats_1076,PVU1853,0,0,0,2.5,2.5,0,0,solar photovoltaic
917,cats_1077,PVU917,0,0,0,1,1,0,0,solar photovoltaic
2280,cats_1078,PVU2280,0,0,0,11.1,11.1,0,0,solar photovoltaic
2267,cats_1079,PVU2267,0,0,0,1.2,1.2,0,0,solar photovoltaic
859,cats_1080,PVU859,0,0,0,3,3,0,0,solar photovoltaic
2351,cats_1081,PVU2351,0,0,0,5,5,0,0,solar photovoltaic
859,cats_1082,PVU859,0,0,0,3,3,0,0,solar photovoltaic
2351,cats_1083,PVU2351,0,0,0,5,5,0,0,solar photovoltaic
859,cats_1084,PVU859,0,0,0,3,3,0,0,solar photovoltaic
2351,cats_1085,PVU2351,0,0,0,5,5,0,0,solar photovoltaic
877,cats_1086,PVU877,0,0,0,5,5,0,0,solar photovoltaic
877,cats_1087,PVU877,0,0,0,5,5,0,0,solar photovoltaic
877,cats_1088,PVU877,0,0,0,5,5,0,0,solar photovoltaic
385,cats_1089,PVU385,0,0,0,1.2,1.2,0,0,solar photovoltaic
385,cats_1090,PVU385,0,0,0,1.3,1.3,0,0,solar photovoltaic
859,cats_1091,PVU859,0,0,0,0.4,0.4,0,0,solar photovoltaic
974,cats_1092,PVU974,0,0,0,5,5,0,0,solar photovoltaic
974,cats_1093,PVU974,0,0,0,5,5,0,0,solar photovoltaic
974,cats_1094,PVU974,0,0,0,5,5,0,0,solar photovoltaic
974,cats_1095,PVU974,0,0,0,5,5,0,0,solar photovoltaic
974,cats_1096,PVU974,0,0,0,5,5,0,0,solar photovoltaic
974,cats_1097,PVU974,0,0,0,5,5,0,0,solar photovoltaic
1413,cats_1098,PVU1413,0,0,0,1,1,0,0,solar photovoltaic
491,cats_1099,PVU491,0,0,0,1.5,1.5,0,0,solar photovoltaic
491,cats_1100,PVU491,0,0,0,1.5,1.5,0,0,solar photovoltaic
975,cats_1101,PVU975,0,0,0,3,3,0,0,solar photovoltaic
917,cats_1102,PVU917,0,0,0,1,1,0,0,solar photovoltaic
1879,cats_1103,PVU1879,0,0,0,1,1,0,0,solar photovoltaic
475,cats_1104,PVU475,0,0,0,1.5,1.5,0,0,solar photovoltaic
8866,cats_1105,PVU8866,0,0,0,1,1,0,0,solar photovoltaic
8102,cats_1106,PVU8102,0,0,0,1,1,0,0,solar photovoltaic
319,cats_1107,PVU319,0,0,0,20,20,0,0,solar photovoltaic
131,cats_1108,PVU131,0,0,0,20,20,0,0,solar photovoltaic
219,cats_1109,PVU219,0,0,0,1.1,1.1,0,0,solar photovoltaic
8315,cats_1110,PVU8315,0,0,0,0.5,0.5,0,0,solar photovoltaic
8315,cats_1111,PVU8315,0,0,0,0.5,0.5,0,0,solar photovoltaic
8315,cats_1112,PVU8315,0,0,0,0.5,0.5,0,0,solar photovoltaic
8315,cats_1113,PVU8315,0,0,0,0.5,0.5,0,0,solar photovoltaic
8315,cats_1114,PVU8315,0,0,0,0.5,0.5,0,0,solar photovoltaic
8315,cats_1115,PVU8315,0,0,0,0.5,0.5,0,0,solar photovoltaic
8315,cats_1116,PVU8315,0,0,0,0.5,0.5,0,0,solar photovoltaic
8315,cats_1117,PVU8315,0,0,0,0.5,0.5,0,0,solar photovoltaic
8315,cats_1118,PVU8315,0,0,0,0.5,0.5,0,0,solar photovoltaic
8315,cats_1119,PVU8315,0,0,0,0.5,0.5,0,0,solar photovoltaic
1035,cats_1120,PVU1035,0,0,0,1.5,1.5,0,0,solar photovoltaic
7882,cats_1121,PVU7882,0,0,0,2,2,0,0,solar photovoltaic
1051,cats_1122,PVU1051,0,0,0,6.3,6.3,0,0,solar photovoltaic
1578,cats_1123,PVU1578,0,0,0,3.5,3.5,0,0,solar photovoltaic
1183,cats_1124,PVU1183,0,0,0,0.5,0.5,0,0,solar photovoltaic
1183,cats_1125,PVU1183,0,0,0,0.6,0.6,0,0,solar photovoltaic
2235,cats_1126,PVU2235,0,0,0,40.3,40.3,0,0,solar photovoltaic
2235,cats_1127,PVU2235,0,0,0,30.2,30.2,0,0,solar photovoltaic
2235,cats_1128,PVU2235,0,0,0,20.2,20.2,0,0,solar photovoltaic
2235,cats_1129,PVU2235,0,0,0,40.3,40.3,0,0,solar photovoltaic
2235,cats_1130,PVU2235,0,0,0,40.3,40.3,0,0,solar photovoltaic
2235,cats_1131,PVU2235,0,0,0,30.2,30.2,0,0,solar photovoltaic
2235,cats_1132,PVU2235,0,0,0,25.2,25.2,0,0,solar photovoltaic
2235,cats_1133,PVU2235,0,0,0,25.2,25.2,0,0,solar photovoltaic
2235,cats_1134,PVU2235,0,0,0,20.2,20.2,0,0,solar photovoltaic
2235,cats_1135,PVU2235,0,0,0,18.9,18.9,0,0,solar photovoltaic
2235,cats_1136,PVU2235,0,0,0,22.7,22.7,0,0,solar photovoltaic
1412,cats_1137,PVU1412,0,0,0,20,20,0,0,solar photovoltaic
1412,cats_1138,PVU1412,0,0,0,50,50,0,0,solar photovoltaic
273,cats_1139,PVU273,0,0,0,1.5,1.5,0,0,solar photovoltaic
260,cats_1140,PVU260,0,0,0,1.5,1.5,0,0,solar photovoltaic
1354,cats_1141,PVU1354,0,0,0,25,25,0,0,solar photovoltaic
377,cats_1142,PVU377,0,0,0,2.5,2.5,0,0,solar photovoltaic
2325,cats_1143,PVU2325,0,0,0,23,23,0,0,solar photovoltaic
456,cats_1144,PVU456,0,0,0,2,2,0,0,solar photovoltaic
1013,cats_1145,PVU1013,0,0,0,2,2,0,0,solar photovoltaic
909,cats_1146,PVU909,0,0,0,0.5,0.5,0,0,solar photovoltaic
909,cats_1147,PVU909,0,0,0,0.5,0.5,0,0,solar photovoltaic
113,cats_1148,PVU113,0,0,0,1.5,1.5,0,0,solar photovoltaic
2353,cats_1149,PVU2353,0,0,0,3,3,0,0,solar photovoltaic
322,cats_1150,PVU322,0,0,0,20,20,0,0,solar photovoltaic
407,cats_1151,PVU407,0,0,0,20,20,0,0,solar photovoltaic
2030,cats_1152,PVU2030,0,0,0,0.3,0.3,0,0,solar photovoltaic
2030,cats_1153,PVU2030,0,0,0,0.3,0.3,0,0,solar photovoltaic
2030,cats_1154,PVU2030,0,0,0,2,2,0,0,solar photovoltaic
2030,cats_1155,PVU2030,0,0,0,0.3,0.3,0,0,solar photovoltaic
2030,cats_1156,PVU2030,0,0,0,0.4,0.4,0,0,solar photovoltaic
2030,cats_1157,PVU2030,0,0,0,1,1,0,0,solar photovoltaic
1038,cats_1158,PVU1038,0,0,0,1.3,1.3,0,0,solar photovoltaic
